session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65ba9808fa589ac7c2fb001e,Rep 0 - Gen 0 - None - 0 - Human,0,,0,0,2024-02-01T09:40:17.007000,PT400S,False,False,False,False,,1200
65ba9808fa589ac7c2fb001f,Rep 0 - Gen 0 - None - 1 - Human,0,,0,1,2024-02-01T09:42:57.829000,PT636S,False,False,False,False,,1525
65ba9808fa589ac7c2fb0020,Rep 0 - Gen 0 - None - 2 - Human,0,,0,2,2024-02-01T09:45:06.717000,PT598S,False,False,False,False,,1637
65ba9808fa589ac7c2fb0021,Rep 0 - Gen 0 - None - 3 - Human,0,,0,3,2024-02-01T09:43:06.274000,PT624S,False,False,False,False,,1650
65ba9808fa589ac7c2fb0022,Rep 0 - Gen 0 - None - 4 - Human,0,,0,4,2024-02-01T09:47:14.825000,PT504S,False,False,False,False,,1012
65ba9808fa589ac7c2fb0023,Rep 0 - Gen 0 - None - 5 - Human,0,,0,5,2024-02-01T09:46:27.929000,PT857S,False,False,False,False,,1625
65ba9809fa589ac7c2fb0024,Rep 0 - Gen 0 - None - 6 - Human,0,,0,6,2024-02-01T09:45:20.993000,PT761S,False,False,False,False,,1250
65ba9809fa589ac7c2fb0025,Rep 0 - Gen 0 - None - 7 - Human,0,,0,7,2024-02-01T09:44:25.826000,PT705S,False,False,False,False,,1550
65ba9809fa589ac7c2fb0026,Rep 0 - Gen 1 - wo_ai - 0 - Human,0,wo_ai,1,0,2024-02-01T10:01:31.224000,PT800S,False,False,False,False,65ba9808fa589ac7c2fb0021,1600
65ba9809fa589ac7c2fb0027,Rep 0 - Gen 1 - wo_ai - 1 - Human,0,wo_ai,1,1,2024-02-01T10:01:33.306000,PT748S,False,False,False,False,65ba9809fa589ac7c2fb0024,1625
65ba9809fa589ac7c2fb0028,Rep 0 - Gen 1 - wo_ai - 2 - Human,0,wo_ai,1,2,2024-02-01T10:02:36.160000,PT663S,False,False,False,False,65ba9808fa589ac7c2fb0023,1800
65ba9809fa589ac7c2fb0029,Rep 0 - Gen 1 - wo_ai - 3 - Human,0,wo_ai,1,3,2024-02-01T10:02:31.794000,PT587S,False,False,False,False,65ba9808fa589ac7c2fb0021,1425
65ba9809fa589ac7c2fb002a,Rep 0 - Gen 1 - wo_ai - 4 - Human,0,wo_ai,1,4,2024-02-01T10:02:36.215000,PT719S,False,False,False,False,65ba9808fa589ac7c2fb0020,1200
65ba9809fa589ac7c2fb002b,Rep 0 - Gen 1 - wo_ai - 5 - Human,0,wo_ai,1,5,2024-02-01T10:02:36.222000,PT1108S,False,False,False,False,65ba9808fa589ac7c2fb0021,1125
65ba9809fa589ac7c2fb002c,Rep 0 - Gen 1 - wo_ai - 6 - Human,0,wo_ai,1,6,2024-02-01T10:01:53.230000,PT1061S,False,False,False,False,65ba9808fa589ac7c2fb0023,1437
65ba9809fa589ac7c2fb002d,Rep 0 - Gen 1 - wo_ai - 7 - Human,0,wo_ai,1,7,2024-02-01T10:02:35.135000,PT793S,False,False,False,False,65ba9808fa589ac7c2fb0021,1700
65ba980bfa589ac7c2fb002e,Rep 1 - Gen 0 - None - 0 - Human,1,,0,0,2024-02-01T09:47:39.425000,PT453S,False,False,False,False,,1575
65ba980bfa589ac7c2fb002f,Rep 1 - Gen 0 - None - 1 - Human,1,,0,1,2024-02-01T09:48:42.826000,PT552S,False,False,False,False,,1475
65ba980bfa589ac7c2fb0030,Rep 1 - Gen 0 - None - 2 - Human,1,,0,2,2024-02-01T09:49:40.872000,PT579S,False,False,False,False,,1700
65ba980bfa589ac7c2fb0031,Rep 1 - Gen 0 - None - 3 - Human,1,,0,3,2024-02-01T10:22:15.210000,PT489S,False,False,False,False,,1575
65ba980bfa589ac7c2fb0032,Rep 1 - Gen 0 - None - 4 - Human,1,,0,4,2024-02-01T09:49:17.250000,PT677S,False,False,False,False,,1650
65ba980bfa589ac7c2fb0033,Rep 1 - Gen 0 - None - 5 - Human,1,,0,5,2024-02-01T09:48:16.778000,PT441S,False,False,False,False,,1475
65ba980bfa589ac7c2fb0034,Rep 1 - Gen 0 - None - 6 - Human,1,,0,6,2024-02-01T09:47:50.561000,PT1033S,False,False,False,False,,1350
65ba980bfa589ac7c2fb0035,Rep 1 - Gen 0 - None - 7 - Human,1,,0,7,2024-02-01T09:47:24.324000,PT611S,False,False,False,False,,1375
65ba980cfa589ac7c2fb0036,Rep 1 - Gen 1 - wo_ai - 0 - Human,1,wo_ai,1,0,2024-02-01T10:09:20.368000,PT807S,False,False,False,False,65ba980bfa589ac7c2fb0030,1162
65ba980cfa589ac7c2fb0037,Rep 1 - Gen 1 - wo_ai - 1 - Human,1,wo_ai,1,1,2024-02-01T10:09:19.500000,PT851S,False,False,False,False,65ba980bfa589ac7c2fb0030,1575
65ba980cfa589ac7c2fb0038,Rep 1 - Gen 1 - wo_ai - 2 - Human,1,wo_ai,1,2,2024-02-01T10:59:56.230000,PT885S,False,False,False,False,65ba980bfa589ac7c2fb0030,1337
65ba980cfa589ac7c2fb0039,Rep 1 - Gen 1 - wo_ai - 3 - Human,1,wo_ai,1,3,2024-02-01T10:02:40.446000,PT589S,False,False,False,False,65ba980bfa589ac7c2fb0030,1600
65ba980cfa589ac7c2fb003a,Rep 1 - Gen 1 - wo_ai - 4 - Human,1,wo_ai,1,4,2024-02-01T10:59:51.335000,PT640S,False,False,False,False,65ba980bfa589ac7c2fb0030,1675
65ba980cfa589ac7c2fb003b,Rep 1 - Gen 1 - wo_ai - 5 - Human,1,wo_ai,1,5,2024-02-01T10:59:56.772000,PT834S,False,False,False,False,65ba980bfa589ac7c2fb0032,1100
65ba980cfa589ac7c2fb003c,Rep 1 - Gen 1 - wo_ai - 6 - Human,1,wo_ai,1,6,2024-02-01T10:59:54.586000,PT621S,False,False,False,False,65ba980bfa589ac7c2fb0030,1450
65ba980cfa589ac7c2fb003d,Rep 1 - Gen 1 - wo_ai - 7 - Human,1,wo_ai,1,7,2024-02-01T10:59:49.014000,PT625S,False,False,False,False,65ba980bfa589ac7c2fb0030,1600
65ba980efa589ac7c2fb003e,Rep 2 - Gen 0 - None - 0 - Human,2,,0,0,2024-02-01T09:49:45.048000,PT1488S,True,False,False,False,,1712
65ba980efa589ac7c2fb003f,Rep 2 - Gen 0 - None - 1 - Human,2,,0,1,2024-02-01T09:50:10.927000,PT605S,False,False,False,False,,1625
65ba980efa589ac7c2fb0040,Rep 2 - Gen 0 - None - 2 - Human,2,,0,2,2024-02-01T09:50:14.378000,PT657S,False,False,False,False,,987
65ba980efa589ac7c2fb0041,Rep 2 - Gen 0 - None - 3 - Human,2,,0,3,2024-02-01T09:50:44.215000,PT428S,False,False,False,False,,1637
65ba980efa589ac7c2fb0042,Rep 2 - Gen 0 - None - 4 - Human,2,,0,4,2024-02-01T09:50:05.455000,PT680S,False,False,False,False,,1400
65ba980efa589ac7c2fb0043,Rep 2 - Gen 0 - None - 5 - Human,2,,0,5,2024-02-01T09:49:53.240000,PT713S,False,False,False,False,,1337
65ba980efa589ac7c2fb0044,Rep 2 - Gen 0 - None - 6 - Human,2,,0,6,2024-02-01T09:50:49.996000,PT675S,False,False,False,False,,1425
65ba980efa589ac7c2fb0045,Rep 2 - Gen 0 - None - 7 - Human,2,,0,7,2024-02-01T09:51:15.275000,PT672S,False,False,False,False,,1587
65ba980efa589ac7c2fb0046,Rep 2 - Gen 1 - wo_ai - 0 - Human,2,wo_ai,1,0,2024-02-01T11:00:08.946000,PT688S,False,False,False,False,65ba980efa589ac7c2fb003e,1425
65ba980efa589ac7c2fb0047,Rep 2 - Gen 1 - wo_ai - 1 - Human,2,wo_ai,1,1,2024-02-01T11:00:04.738000,PT616S,False,False,False,False,65ba980efa589ac7c2fb003e,1575
65ba980efa589ac7c2fb0048,Rep 2 - Gen 1 - wo_ai - 2 - Human,2,wo_ai,1,2,2024-02-01T11:00:02.124000,PT2082S,True,False,False,False,65ba980efa589ac7c2fb003e,1800
65ba980ffa589ac7c2fb0049,Rep 2 - Gen 1 - wo_ai - 3 - Human,2,wo_ai,1,3,2024-02-01T10:03:16.889000,PT801S,False,False,False,False,65ba980efa589ac7c2fb0045,1737
65ba980ffa589ac7c2fb004a,Rep 2 - Gen 1 - wo_ai - 4 - Human,2,wo_ai,1,4,2024-02-01T10:59:59.366000,PT1396S,True,False,False,False,65ba980efa589ac7c2fb003e,1587
65ba980ffa589ac7c2fb004b,Rep 2 - Gen 1 - wo_ai - 5 - Human,2,wo_ai,1,5,2024-02-01T11:00:12.314000,PT767S,False,False,False,False,65ba980efa589ac7c2fb003e,1275
65ba980ffa589ac7c2fb004c,Rep 2 - Gen 1 - wo_ai - 6 - Human,2,wo_ai,1,6,2024-02-01T10:59:56.884000,PT1020S,False,False,False,False,65ba980efa589ac7c2fb003e,1662
65ba980ffa589ac7c2fb004d,Rep 2 - Gen 1 - wo_ai - 7 - Human,2,wo_ai,1,7,2024-02-01T11:09:35.094000,PT701S,False,False,False,False,65ba980efa589ac7c2fb003e,1412
65ba9811fa589ac7c2fb004e,Rep 3 - Gen 0 - None - 0 - Human,3,,0,0,2024-02-01T10:03:20.335000,PT465S,False,False,False,False,,1512
65ba9811fa589ac7c2fb0051,Rep 3 - Gen 0 - None - 3 - Human,3,,0,3,2024-02-01T10:03:48.398000,PT856S,False,False,False,False,,1037
65ba9811fa589ac7c2fb0053,Rep 3 - Gen 0 - None - 5 - Human,3,,0,5,2024-02-01T10:03:33.476000,PT694S,False,False,False,False,,1350
65bb6f09fa589ac7c2fb0085,Rep 1 - Gen 0 - None - 3 - Human,1,,0,3,2024-02-01T09:49:06.998000,PT2419S,True,True,False,False,,1550
65bb81d4fa589ac7c2fb0093,Rep 2 - Gen 1 - wo_ai - 2 - Human,2,wo_ai,1,2,2024-02-01T11:00:02.124000,PT2082S,True,True,False,False,65ba980efa589ac7c2fb003e,1800
