session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65bbd8cefa589ac7c2fb00e2,Rep 0 - Gen 0 - None - 0 - AI,0,,0,0,,PT0S,False,False,True,True,,1725
65bbd8cefa589ac7c2fb00e3,Rep 0 - Gen 0 - None - 1 - AI,0,,0,1,,PT0S,False,False,True,True,,1625
65bbd8cefa589ac7c2fb00e4,Rep 0 - Gen 0 - None - 2 - AI,0,,0,2,,PT0S,False,False,True,True,,1375
65bbd8cefa589ac7c2fb00e5,Rep 0 - Gen 0 - None - 3 - AI,0,,0,3,,PT0S,False,False,True,True,,1750
65bbd8cefa589ac7c2fb00e6,Rep 0 - Gen 0 - None - 4 - AI,0,,0,4,,PT0S,False,False,True,True,,1525
65bbd8cefa589ac7c2fb00e7,Rep 0 - Gen 0 - w_ai - 5 - AI,0,w_ai,0,5,,PT0S,False,False,True,False,,2650
65bbd8cefa589ac7c2fb00e8,Rep 0 - Gen 0 - w_ai - 6 - AI,0,w_ai,0,6,,PT0S,False,False,True,False,,2287
65bbd8cefa589ac7c2fb00e9,Rep 0 - Gen 0 - w_ai - 7 - AI,0,w_ai,0,7,,PT0S,False,False,True,False,,1950
65bbd8cefa589ac7c2fb00ea,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-02-01T17:52:24.941000,PT717S,False,False,False,False,65bbd8cefa589ac7c2fb00e7,2575
65bbd8cefa589ac7c2fb00eb,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-02-01T17:59:13.483000,PT737S,False,False,False,False,65bbd8cefa589ac7c2fb00e7,1087
65bbd8cefa589ac7c2fb00ed,Rep 0 - Gen 1 - w_ai - 3 - Human,0,w_ai,1,3,2024-02-01T17:57:26.385000,PT552S,False,False,False,False,65bbd8cefa589ac7c2fb00e7,2650
65bbd8cffa589ac7c2fb00ee,Rep 0 - Gen 1 - w_ai - 4 - Human,0,w_ai,1,4,2024-02-01T17:54:07.011000,PT1095S,False,False,False,False,65bbd8cefa589ac7c2fb00e7,712
65bbd8cffa589ac7c2fb00ef,Rep 0 - Gen 1 - w_ai - 5 - Human,0,w_ai,1,5,2024-02-01T17:58:00.851000,PT839S,False,False,False,False,65bbd8cefa589ac7c2fb00e2,1650
65bbd8cffa589ac7c2fb00f0,Rep 0 - Gen 1 - w_ai - 6 - Human,0,w_ai,1,6,2024-02-01T17:59:21.316000,PT1331S,True,False,False,False,65bbd8cefa589ac7c2fb00e8,2650
65bbd8cffa589ac7c2fb00f1,Rep 0 - Gen 1 - w_ai - 7 - Human,0,w_ai,1,7,2024-02-01T17:57:40.626000,PT1218S,True,False,False,False,65bbd8cefa589ac7c2fb00e7,2275
65bbd8d1fa589ac7c2fb00f2,Rep 1 - Gen 0 - None - 0 - AI,1,,0,0,,PT0S,False,False,True,True,,1775
65bbd8d1fa589ac7c2fb00f3,Rep 1 - Gen 0 - None - 1 - AI,1,,0,1,,PT0S,False,False,True,True,,1475
65bbd8d1fa589ac7c2fb00f4,Rep 1 - Gen 0 - None - 2 - AI,1,,0,2,,PT0S,False,False,True,True,,1500
65bbd8d1fa589ac7c2fb00f5,Rep 1 - Gen 0 - None - 3 - AI,1,,0,3,,PT0S,False,False,True,True,,1700
65bbd8d1fa589ac7c2fb00f6,Rep 1 - Gen 0 - None - 4 - AI,1,,0,4,,PT0S,False,False,True,True,,1600
65bbd8d1fa589ac7c2fb00f7,Rep 1 - Gen 0 - w_ai - 5 - AI,1,w_ai,0,5,,PT0S,False,False,True,False,,2312
65bbd8d1fa589ac7c2fb00f8,Rep 1 - Gen 0 - w_ai - 6 - AI,1,w_ai,0,6,,PT0S,False,False,True,False,,2237
65bbd8d1fa589ac7c2fb00f9,Rep 1 - Gen 0 - w_ai - 7 - AI,1,w_ai,0,7,,PT0S,False,False,True,False,,2212
65bbd8d1fa589ac7c2fb00fa,Rep 1 - Gen 1 - w_ai - 0 - Human,1,w_ai,1,0,2024-02-01T17:59:27.867000,PT851S,False,False,False,False,65bbd8d1fa589ac7c2fb00f8,837
65bbd8d1fa589ac7c2fb00fb,Rep 1 - Gen 1 - w_ai - 1 - Human,1,w_ai,1,1,2024-02-01T18:01:23.448000,PT1319S,True,False,False,False,65bbd8d1fa589ac7c2fb00f8,1300
65bbd8d1fa589ac7c2fb00fc,Rep 1 - Gen 1 - w_ai - 2 - Human,1,w_ai,1,2,2024-02-01T18:00:28.664000,PT580S,False,False,False,False,65bbd8d1fa589ac7c2fb00f7,1400
65bbd8d1fa589ac7c2fb00fe,Rep 1 - Gen 1 - w_ai - 4 - Human,1,w_ai,1,4,2024-02-01T18:01:06.148000,PT968S,False,False,False,False,65bbd8d1fa589ac7c2fb00f9,1487
65bbd8d1fa589ac7c2fb00ff,Rep 1 - Gen 1 - w_ai - 5 - Human,1,w_ai,1,5,2024-02-01T17:59:45.830000,PT830S,False,False,False,False,65bbd8d1fa589ac7c2fb00f8,1512
65bbd8d1fa589ac7c2fb0100,Rep 1 - Gen 1 - w_ai - 6 - Human,1,w_ai,1,6,2024-02-01T18:00:45.256000,PT855S,False,False,False,False,65bbd8d1fa589ac7c2fb00f7,1687
65bbd8d1fa589ac7c2fb0101,Rep 1 - Gen 1 - w_ai - 7 - Human,1,w_ai,1,7,2024-02-01T17:59:40.119000,PT1598S,True,False,False,False,65bbd8d1fa589ac7c2fb00f8,1450
