session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score,move_idx,source_num,target_num,reward,level,correct_repeat,myopic,optimal,large_loss_taken,trial_id,trial_type,solution_total_score
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,0,6,11,-50,1,,False,True,True,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,1,11,2,-50,2,,False,True,True,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,2,2,10,-50,3,,False,True,True,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,3,10,3,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,4,3,5,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,5,5,3,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,6,3,5,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,7,5,3,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,8,3,5,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,9,5,3,400,3,,True,True,False,0,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,0,4,0,-50,1,,False,True,True,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,1,0,3,-50,2,,False,True,True,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,2,3,6,-50,3,,False,True,True,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,3,6,1,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,4,1,10,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,5,10,1,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,6,1,10,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,7,10,1,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,8,1,10,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,9,10,1,400,3,,True,True,False,1,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,0,7,6,-50,1,,False,True,True,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,1,6,9,-50,2,,False,True,True,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,2,9,8,-50,3,,False,True,True,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,3,8,5,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,4,5,1,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,5,1,8,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,6,8,5,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,7,5,1,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,8,1,8,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,9,8,5,400,3,,True,True,False,2,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,0,2,10,-50,1,,False,True,True,3,individual,2650
65c114f28cd48a6772842732,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650,1,10,1,-50,2,,False,True,True,3,individual,2650
