session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65bb905ffa589ac7c2fb00b6,Rep 0 - Gen 0 - None - 0 - AI,0,,0,0,,PT0S,False,False,True,True,,1450
65bb905ffa589ac7c2fb00b7,Rep 0 - Gen 0 - None - 1 - AI,0,,0,1,,PT0S,False,False,True,True,,1575
65bb905ffa589ac7c2fb00b8,Rep 0 - Gen 0 - None - 2 - AI,0,,0,2,,PT0S,False,False,True,True,,1850
65bb905ffa589ac7c2fb00b9,Rep 0 - Gen 0 - None - 3 - AI,0,,0,3,,PT0S,False,False,True,True,,1575
65bb905ffa589ac7c2fb00ba,Rep 0 - Gen 0 - None - 4 - AI,0,,0,4,,PT0S,False,False,True,True,,1500
65bb905ffa589ac7c2fb00bb,Rep 0 - Gen 0 - w_ai - 5 - AI,0,w_ai,0,5,,PT0S,False,False,True,False,,2487
65bb905ffa589ac7c2fb00bc,Rep 0 - Gen 0 - w_ai - 6 - AI,0,w_ai,0,6,,PT0S,False,False,True,False,,2287
65bb905ffa589ac7c2fb00bd,Rep 0 - Gen 0 - w_ai - 7 - AI,0,w_ai,0,7,,PT0S,False,False,True,False,,2650
65bb905ffa589ac7c2fb00be,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-02-01T12:44:23.663000,PT1632S,True,False,False,False,65bb905ffa589ac7c2fb00bd,1500
65bb905ffa589ac7c2fb00bf,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-02-01T12:44:25.494000,PT978S,False,False,False,False,65bb905ffa589ac7c2fb00bb,1237
65bb905ffa589ac7c2fb00c0,Rep 0 - Gen 1 - w_ai - 2 - Human,0,w_ai,1,2,2024-02-01T12:44:13.717000,PT838S,False,False,False,False,65bb905ffa589ac7c2fb00bc,1462
65bb905ffa589ac7c2fb00c1,Rep 0 - Gen 1 - w_ai - 3 - Human,0,w_ai,1,3,2024-02-01T12:41:53.206000,PT1374S,True,False,False,False,65bb905ffa589ac7c2fb00bd,1237
65bb905ffa589ac7c2fb00c2,Rep 0 - Gen 1 - w_ai - 4 - Human,0,w_ai,1,4,2024-02-01T12:43:13.252000,PT786S,False,False,False,False,65bb905ffa589ac7c2fb00bc,1287
65bb905ffa589ac7c2fb00c3,Rep 0 - Gen 1 - w_ai - 5 - Human,0,w_ai,1,5,2024-02-01T12:41:49.001000,PT804S,False,False,False,False,65bb905ffa589ac7c2fb00bc,1650
65bb905ffa589ac7c2fb00c4,Rep 0 - Gen 1 - w_ai - 6 - Human,0,w_ai,1,6,2024-02-01T12:44:32.166000,PT797S,False,False,False,False,65bb905ffa589ac7c2fb00bd,2175
65bb905ffa589ac7c2fb00c5,Rep 0 - Gen 1 - w_ai - 7 - Human,0,w_ai,1,7,2024-02-01T12:40:02.372000,PT1138S,False,False,False,False,65bb905ffa589ac7c2fb00bd,1337
65bb9061fa589ac7c2fb00c6,Rep 1 - Gen 0 - None - 0 - AI,1,,0,0,,PT0S,False,False,True,True,,1650
65bb9061fa589ac7c2fb00c7,Rep 1 - Gen 0 - None - 1 - AI,1,,0,1,,PT0S,False,False,True,True,,1725
65bb9061fa589ac7c2fb00c8,Rep 1 - Gen 0 - None - 2 - AI,1,,0,2,,PT0S,False,False,True,True,,1625
65bb9061fa589ac7c2fb00c9,Rep 1 - Gen 0 - None - 3 - AI,1,,0,3,,PT0S,False,False,True,True,,1900
65bb9061fa589ac7c2fb00ca,Rep 1 - Gen 0 - None - 4 - AI,1,,0,4,,PT0S,False,False,True,True,,1475
65bb9061fa589ac7c2fb00cb,Rep 1 - Gen 0 - w_ai - 5 - AI,1,w_ai,0,5,,PT0S,False,False,True,False,,2650
65bb9061fa589ac7c2fb00cc,Rep 1 - Gen 0 - w_ai - 6 - AI,1,w_ai,0,6,,PT0S,False,False,True,False,,2575
65bb9061fa589ac7c2fb00cd,Rep 1 - Gen 0 - w_ai - 7 - AI,1,w_ai,0,7,,PT0S,False,False,True,False,,2487
65bb9061fa589ac7c2fb00d1,Rep 1 - Gen 1 - w_ai - 3 - Human,1,w_ai,1,3,2024-02-01T12:45:11.739000,PT679S,False,False,False,False,65bb9061fa589ac7c2fb00cb,2012
65bb9062fa589ac7c2fb00d5,Rep 1 - Gen 1 - w_ai - 7 - Human,1,w_ai,1,7,2024-02-01T12:44:54.292000,PT666S,False,False,False,False,65bb9061fa589ac7c2fb00cc,1850
65bb9887fa589ac7c2fb00e0,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-02-01T12:44:23.663000,PT1632S,True,True,False,False,65bb905ffa589ac7c2fb00bd,1500
