session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65b91a27609c2d72a11ee0e1,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,0.0,False,False,True,False,,2062
65b91a27609c2d72a11ee0e2,Rep 0 - Gen 0 - w_ai - 1 - AI,0,w_ai,0,1,,0.0,False,False,True,False,,2650
65b91a27609c2d72a11ee0e3,Rep 0 - Gen 0 - w_ai - 2 - AI,0,w_ai,0,2,,0.0,False,False,True,False,,2212
65b91a27609c2d72a11ee0e4,Rep 0 - Gen 0 - None - 3 - Human,0,,0,3,2024-01-30T15:48:05.518000,1.371706,False,False,False,False,,825
65b91a27609c2d72a11ee0e5,Rep 0 - Gen 0 - None - 4 - Human,0,,0,4,2024-01-30T15:48:07.107000,1.253033,False,False,False,False,,1400
65b91a27609c2d72a11ee0e6,Rep 0 - Gen 0 - None - 5 - Human,0,,0,5,2024-01-30T15:48:08.598000,1.37807,False,False,False,False,,887
65b91a27609c2d72a11ee0e7,Rep 0 - Gen 0 - None - 6 - Human,0,,0,6,2024-01-30T15:48:10.247000,1.372756,False,False,False,False,,850
65b91a27609c2d72a11ee0e8,Rep 0 - Gen 0 - None - 7 - Human,0,,0,7,2024-01-30T15:48:11.870000,1.216121,False,False,False,False,,1275
65b91a27609c2d72a11ee0e9,Rep 0 - Gen 0 - wo_ai - 8 - Human,0,wo_ai,0,8,2024-01-30T15:48:13.336000,1.349706,False,False,False,False,,1562
65b91a27609c2d72a11ee0ea,Rep 0 - Gen 0 - wo_ai - 9 - Human,0,wo_ai,0,9,2024-01-30T15:48:14.926000,1.351591,False,False,False,False,,550
65b91a27609c2d72a11ee0eb,Rep 0 - Gen 0 - wo_ai - 10 - Human,0,wo_ai,0,10,2024-01-30T15:48:16.528000,1.380957,False,False,False,False,,1825
65b91a27609c2d72a11ee0ec,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-01-30T15:48:18.172000,4.00889,False,False,False,False,65b91a27609c2d72a11ee0e3,2650
65b91a27609c2d72a11ee0ed,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-01-30T15:48:22.566000,4.166089,False,False,False,False,65b91a27609c2d72a11ee0e5,1600
65b91a27609c2d72a11ee0ee,Rep 0 - Gen 1 - w_ai - 2 - Human,0,w_ai,1,2,2024-01-30T15:48:27.114000,4.408906,False,False,False,False,65b91a27609c2d72a11ee0e1,2412
65b91a27609c2d72a11ee0ef,Rep 0 - Gen 1 - w_ai - 3 - Human,0,w_ai,1,3,2024-01-30T15:48:31.966000,3.940873,False,False,False,False,65b91a27609c2d72a11ee0e3,2650
65b91a27609c2d72a11ee0f0,Rep 0 - Gen 1 - w_ai - 4 - Human,0,w_ai,1,4,2024-01-30T15:48:36.283000,4.029155,False,False,False,False,65b91a27609c2d72a11ee0e3,1750
65b91a27609c2d72a11ee0f1,Rep 0 - Gen 1 - w_ai - 5 - Human,0,w_ai,1,5,2024-01-30T15:48:40.693000,3.934961,False,False,False,False,65b91a27609c2d72a11ee0e1,2075
65b91a27609c2d72a11ee0f2,Rep 0 - Gen 1 - w_ai - 6 - Human,0,w_ai,1,6,2024-01-30T15:48:45.053000,4.098072,False,False,False,False,65b91a27609c2d72a11ee0e2,2362
65b91a27609c2d72a11ee0f3,Rep 0 - Gen 1 - w_ai - 7 - Human,0,w_ai,1,7,2024-01-30T15:48:49.602000,4.175691,False,False,False,False,65b91a27609c2d72a11ee0e2,2650
65b91a27609c2d72a11ee0f4,Rep 0 - Gen 1 - wo_ai - 8 - Human,0,wo_ai,1,8,2024-01-30T15:48:54.161000,3.911911,False,False,False,False,65b91a27609c2d72a11ee0eb,1625
65b91a27609c2d72a11ee0f5,Rep 0 - Gen 1 - wo_ai - 9 - Human,0,wo_ai,1,9,2024-01-30T15:48:58.454000,3.972972,False,False,False,False,65b91a27609c2d72a11ee0eb,1325
65b91a27609c2d72a11ee0f6,Rep 0 - Gen 1 - wo_ai - 10 - Human,0,wo_ai,1,10,2024-01-30T15:49:02.841000,4.0288,False,False,False,False,65b91a27609c2d72a11ee0eb,1775
65b91a27609c2d72a11ee0f7,Rep 0 - Gen 1 - wo_ai - 11 - Human,0,wo_ai,1,11,2024-01-30T15:49:07.270000,4.118501,False,False,False,False,65b91a27609c2d72a11ee0eb,1750
65b91a27609c2d72a11ee0f8,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-30T15:49:11.768000,3.891037,False,False,False,False,65b91a27609c2d72a11ee0eb,1400
65b91a27609c2d72a11ee0f9,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-30T15:49:16.052000,4.092433,False,False,False,False,65b91a27609c2d72a11ee0e5,1575
65b91a27609c2d72a11ee0fa,Rep 0 - Gen 1 - wo_ai - 14 - Human,0,wo_ai,1,14,2024-01-30T15:49:20.530000,4.111113,False,False,False,False,65b91a27609c2d72a11ee0e9,1675
65b91a27609c2d72a11ee0fb,Rep 0 - Gen 1 - wo_ai - 15 - Human,0,wo_ai,1,15,2024-01-30T15:49:25.028000,4.044383,False,False,False,False,65b91a27609c2d72a11ee0e9,1287
65b91a29609c2d72a11ee0fc,Rep 0 - Gen 2 - w_ai - 0 - Human,0,w_ai,2,0,2024-01-30T15:49:29.434000,4.047007,False,False,False,False,65b91a27609c2d72a11ee0ef,2600
65b91a29609c2d72a11ee0fd,Rep 0 - Gen 2 - w_ai - 1 - Human,0,w_ai,2,1,2024-01-30T15:49:33.863000,4.098823,False,False,False,False,65b91a27609c2d72a11ee0ec,2650
65b91a29609c2d72a11ee0fe,Rep 0 - Gen 2 - w_ai - 2 - Human,0,w_ai,2,2,2024-01-30T15:49:38.350000,4.049297,False,False,False,False,65b91a27609c2d72a11ee0ec,2262
65b91a29609c2d72a11ee0ff,Rep 0 - Gen 2 - w_ai - 3 - Human,0,w_ai,2,3,2024-01-30T15:49:42.782000,3.910649,False,False,False,False,65b91a27609c2d72a11ee0ef,2237
65b91a29609c2d72a11ee100,Rep 0 - Gen 2 - w_ai - 4 - Human,0,w_ai,2,4,2024-01-30T15:49:47.027000,3.802104,False,False,False,False,65b91a27609c2d72a11ee0ef,2487
65b91a29609c2d72a11ee101,Rep 0 - Gen 2 - w_ai - 5 - Human,0,w_ai,2,5,2024-01-30T15:49:51.180000,3.812801,False,False,False,False,65b91a27609c2d72a11ee0f3,2437
65b91a29609c2d72a11ee102,Rep 0 - Gen 2 - w_ai - 6 - Human,0,w_ai,2,6,2024-01-30T15:49:55.322000,3.567548,False,False,False,False,65b91a27609c2d72a11ee0f3,2650
65b91a29609c2d72a11ee103,Rep 0 - Gen 2 - w_ai - 7 - Human,0,w_ai,2,7,2024-01-30T15:49:59.229000,3.724857,False,False,False,False,65b91a27609c2d72a11ee0ef,2387
65b91a29609c2d72a11ee104,Rep 0 - Gen 2 - wo_ai - 8 - Human,0,wo_ai,2,8,2024-01-30T15:50:03.346000,3.796013,False,False,False,False,65b91a27609c2d72a11ee0f6,2337
65b91a29609c2d72a11ee105,Rep 0 - Gen 2 - wo_ai - 9 - Human,0,wo_ai,2,9,2024-01-30T15:50:07.566000,3.744905,False,False,False,False,65b91a27609c2d72a11ee0f6,1562
65b91a29609c2d72a11ee106,Rep 0 - Gen 2 - wo_ai - 10 - Human,0,wo_ai,2,10,2024-01-30T15:50:11.653000,3.710003,False,False,False,False,65b91a27609c2d72a11ee0fa,1600
65b91a29609c2d72a11ee107,Rep 0 - Gen 2 - wo_ai - 11 - Human,0,wo_ai,2,11,2024-01-30T15:50:15.702000,4.019019,False,False,False,False,65b91a27609c2d72a11ee0f6,1500
65b91a29609c2d72a11ee108,Rep 0 - Gen 2 - wo_ai - 12 - Human,0,wo_ai,2,12,2024-01-30T15:50:20.100000,3.754347,False,False,False,False,65b91a27609c2d72a11ee0fa,1825
65b91a29609c2d72a11ee109,Rep 0 - Gen 2 - wo_ai - 13 - Human,0,wo_ai,2,13,2024-01-30T15:50:24.186000,3.590224,False,False,False,False,65b91a27609c2d72a11ee0f6,1750
65b91a29609c2d72a11ee10a,Rep 0 - Gen 2 - wo_ai - 14 - Human,0,wo_ai,2,14,2024-01-30T15:50:28.103000,3.480094,False,False,False,False,65b91a27609c2d72a11ee0f6,1500
65b91a29609c2d72a11ee10b,Rep 0 - Gen 2 - wo_ai - 15 - Human,0,wo_ai,2,15,2024-01-30T15:50:31.972000,3.652887,False,False,False,False,65b91a27609c2d72a11ee0f6,1400
65b91a2b609c2d72a11ee10c,Rep 0 - Gen 3 - w_ai - 0 - Human,0,w_ai,3,0,2024-01-30T15:50:35.995000,4.057038,False,False,False,False,65b91a29609c2d72a11ee102,2650
65b91a2b609c2d72a11ee10d,Rep 0 - Gen 3 - w_ai - 1 - Human,0,w_ai,3,1,2024-01-30T15:50:40.444000,4.193446,False,False,False,False,65b91a29609c2d72a11ee102,1162
65b91a2b609c2d72a11ee10e,Rep 0 - Gen 3 - w_ai - 2 - Human,0,w_ai,3,2,2024-01-30T15:50:45.031000,4.37931,False,False,False,False,65b91a29609c2d72a11ee102,1825
65b91a2b609c2d72a11ee10f,Rep 0 - Gen 3 - w_ai - 3 - Human,0,w_ai,3,3,2024-01-30T15:50:49.798000,3.999765,False,False,False,False,65b91a29609c2d72a11ee0fd,1237
65b91a2b609c2d72a11ee110,Rep 0 - Gen 3 - w_ai - 4 - Human,0,w_ai,3,4,2024-01-30T15:50:54.144000,3.905119,False,False,False,False,65b91a29609c2d72a11ee102,2650
65b91a2b609c2d72a11ee111,Rep 0 - Gen 3 - w_ai - 5 - Human,0,w_ai,3,5,2024-01-30T15:50:58.431000,3.936447,False,False,False,False,65b91a29609c2d72a11ee102,1750
