session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65c1f5fc99f6b520362a954a,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2650
65c1f5fc99f6b520362a954b,Rep 0 - Gen 0 - w_ai - 1 - AI,0,w_ai,0,1,,PT0S,False,False,True,False,,2300
65c1f5fc99f6b520362a954c,Rep 0 - Gen 0 - w_ai - 2 - AI,0,w_ai,0,2,,PT0S,False,False,True,False,,2650
65c1f5fd99f6b520362a954d,Rep 0 - Gen 0 - None - 3 - Human,0,,0,3,2024-02-06T09:06:40.738000,PT3S,False,False,False,False,,1137
65c1f5fd99f6b520362a954e,Rep 0 - Gen 0 - None - 4 - Human,0,,0,4,2024-02-06T09:06:40.744000,PT3S,False,False,False,False,,987
65c1f5fd99f6b520362a954f,Rep 0 - Gen 0 - None - 5 - Human,0,,0,5,2024-02-06T09:06:40.732000,PT3S,False,False,False,False,,1150
65c1f5fd99f6b520362a9550,Rep 0 - Gen 0 - None - 6 - Human,0,,0,6,2024-02-06T09:06:40.749000,PT3S,False,False,False,False,,1325
65c1f5fd99f6b520362a9551,Rep 0 - Gen 0 - None - 7 - Human,0,,0,7,2024-02-06T09:06:40.737000,PT3S,False,False,False,False,,1750
65c1f5fd99f6b520362a9552,Rep 0 - Gen 0 - wo_ai - 8 - Human,0,wo_ai,0,8,2024-02-06T09:06:40.727000,PT2S,False,False,False,False,,1550
65c1f5fd99f6b520362a9553,Rep 0 - Gen 0 - wo_ai - 9 - Human,0,wo_ai,0,9,2024-02-06T09:06:40.728000,PT2S,False,False,False,False,,837
65c1f5fd99f6b520362a9554,Rep 0 - Gen 0 - wo_ai - 10 - Human,0,wo_ai,0,10,2024-02-06T09:06:40.730000,PT3S,False,False,False,False,,1625
65c1f5fd99f6b520362a9555,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-02-06T09:06:45.382000,PT11S,False,False,False,False,65c1f5fc99f6b520362a954c,1575
65c1f5fd99f6b520362a9556,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-02-06T09:06:45.146000,PT10S,False,False,False,False,65c1f5fc99f6b520362a954a,1625
