move_idx,source_num,target_num,reward,level,myopic,optimal,large_loss_taken,session_id,trail_id,score,average_score,session_idx,trail_idx
0,1,5,100,0,True,False,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
1,5,1,200,0,True,True,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
2,1,5,100,0,True,False,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
3,5,1,200,0,True,True,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
4,1,5,100,0,True,False,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
5,5,1,200,0,True,True,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
6,1,5,100,0,True,False,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
7,5,1,200,0,True,True,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
8,1,5,100,0,True,False,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
9,5,1,200,0,True,True,False,656628b3668ebdf5919e979a,0,1600,1850,0,0
0,4,6,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
1,6,2,200,0,True,True,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
2,2,4,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
3,4,6,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
4,6,2,200,0,True,True,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
5,2,4,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
6,4,6,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
7,6,2,200,0,True,True,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
8,2,4,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
9,4,6,200,0,True,False,False,656628b3668ebdf5919e979a,1,2100,1850,0,1
0,4,0,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
1,0,9,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
2,9,0,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
3,0,9,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
4,9,0,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
5,0,9,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
6,9,0,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
7,0,9,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
8,9,0,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
9,0,9,200,0,True,False,False,656628b3668ebdf5919e979a,2,2100,1850,0,2
0,0,5,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
1,5,11,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
2,11,8,100,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
3,8,0,200,0,True,True,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
4,0,5,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
5,5,11,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
6,11,8,100,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
7,8,0,200,0,True,True,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
8,0,5,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
9,5,11,200,0,True,False,False,656628b3668ebdf5919e979a,3,1900,1850,0,3
0,11,10,100,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
1,10,9,200,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
2,9,3,200,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
3,3,9,100,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
4,9,3,200,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
5,3,9,100,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
6,9,3,200,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
7,3,9,100,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
8,9,3,200,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
9,3,9,100,0,True,False,False,656628b3668ebdf5919e979a,5,1600,1850,0,4
0,8,3,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
1,3,11,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
2,11,7,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
3,7,3,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
4,3,11,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
5,11,7,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
6,7,3,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
7,3,11,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
8,11,7,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
9,7,3,200,0,True,False,False,656628b3668ebdf5919e979a,6,2100,1850,0,5
0,0,4,200,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
1,4,7,100,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
2,7,4,200,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
3,4,7,100,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
4,7,4,200,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
5,4,7,100,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
6,7,4,200,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
7,4,7,100,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
8,7,4,200,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
9,4,7,100,0,True,False,False,656628b3668ebdf5919e979a,7,1600,1850,0,6
0,4,1,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
1,1,5,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
2,5,4,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
3,4,1,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
4,1,5,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
5,5,4,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
6,4,1,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
7,1,5,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
8,5,4,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
9,4,1,200,0,True,False,False,656628b3668ebdf5919e979a,8,2100,1850,0,7
0,5,4,200,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
1,4,9,100,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
2,9,5,200,0,True,True,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
3,5,4,200,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
4,4,9,100,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
5,9,5,200,0,True,True,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
6,5,4,200,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
7,4,9,100,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
8,9,5,200,0,True,True,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
9,5,4,200,0,True,False,False,656628b3668ebdf5919e979b,0,1800,1500,1,0
0,2,8,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
1,8,7,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
2,7,3,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
3,3,2,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
4,2,8,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
5,8,7,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
6,7,3,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
7,3,2,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
8,2,8,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
9,8,7,100,0,True,False,False,656628b3668ebdf5919e979b,1,1100,1500,1,1
0,8,11,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
1,11,10,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
2,10,6,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
3,6,11,100,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
4,11,10,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
5,10,6,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
6,6,11,100,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
7,11,10,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
8,10,6,200,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
9,6,11,100,0,True,False,False,656628b3668ebdf5919e979b,2,1800,1500,1,2
0,1,10,100,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
1,10,9,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
2,9,1,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
3,1,10,100,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
4,10,9,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
5,9,1,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
6,1,10,100,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
7,10,9,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
8,9,1,200,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
9,1,10,100,0,True,False,False,656628b3668ebdf5919e979b,3,1700,1500,1,3
0,8,4,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
1,4,8,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
2,8,4,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
3,4,8,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
4,8,4,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
5,4,8,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
6,8,4,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
7,4,8,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
8,8,4,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
9,4,8,100,0,True,False,False,656628b3668ebdf5919e979b,5,1100,1500,1,4
0,3,5,200,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
1,5,3,100,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
2,3,5,200,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
3,5,3,100,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
4,3,5,200,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
5,5,3,100,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
6,3,5,200,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
7,5,3,100,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
8,3,5,200,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
9,5,3,100,0,True,False,False,656628b3668ebdf5919e979b,6,1600,1500,1,5
0,1,10,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
1,10,8,0,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
2,8,4,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
3,4,2,200,0,True,True,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
4,2,1,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
5,1,10,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
6,10,8,0,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
7,8,4,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
8,4,2,200,0,True,True,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
9,2,1,200,0,True,False,False,656628b3668ebdf5919e979b,7,1700,1500,1,6
0,5,1,100,0,True,False,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
1,1,5,200,0,True,True,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
2,5,1,100,0,True,False,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
3,1,5,200,0,True,True,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
4,5,1,100,0,True,False,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
5,1,5,200,0,True,True,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
6,5,1,100,0,True,False,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
7,1,5,200,0,True,True,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
8,5,1,100,0,True,False,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
9,1,5,200,0,True,True,False,656628b3668ebdf5919e979b,8,1600,1500,1,7
0,6,1,200,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
1,1,5,200,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
2,5,10,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
3,10,5,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
4,5,10,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
5,10,5,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
6,5,10,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
7,10,5,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
8,5,10,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
9,10,5,100,0,True,False,False,656628b3668ebdf5919e979c,0,1300,1725,2,0
0,3,6,0,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
1,6,8,200,0,True,True,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
2,8,2,200,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
3,2,3,200,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
4,3,6,0,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
5,6,8,200,0,True,True,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
6,8,2,200,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
7,2,3,200,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
8,3,6,0,0,True,False,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
9,6,8,200,0,True,True,False,656628b3668ebdf5919e979c,1,1500,1725,2,1
0,3,0,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
1,0,10,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
2,10,6,200,0,True,True,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
3,6,0,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
4,0,10,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
5,10,6,200,0,True,True,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
6,6,0,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
7,0,10,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
8,10,6,200,0,True,True,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
9,6,0,200,0,True,False,False,656628b3668ebdf5919e979c,2,2100,1725,2,2
0,7,11,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
1,11,2,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
2,2,5,200,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
3,5,7,200,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
4,7,11,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
5,11,2,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
6,2,5,200,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
7,5,7,200,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
8,7,11,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
9,11,2,100,0,True,False,False,656628b3668ebdf5919e979c,3,1500,1725,2,3
0,6,9,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
1,9,1,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
2,1,6,100,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
3,6,9,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
4,9,1,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
5,1,6,100,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
6,6,9,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
7,9,1,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
8,1,6,100,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
9,6,9,200,0,True,False,False,656628b3668ebdf5919e979c,5,1800,1725,2,4
0,7,0,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
1,0,3,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
2,3,10,0,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
3,10,8,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
4,8,0,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
5,0,3,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
6,3,10,0,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
7,10,8,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
8,8,0,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
9,0,3,200,0,True,False,False,656628b3668ebdf5919e979c,6,1700,1725,2,5
0,11,4,200,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
1,4,3,100,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
2,3,6,200,0,True,True,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
3,6,4,200,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
4,4,3,100,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
5,3,6,200,0,True,True,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
6,6,4,200,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
7,4,3,100,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
8,3,6,200,0,True,True,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
9,6,4,200,0,True,False,False,656628b3668ebdf5919e979c,7,1800,1725,2,6
0,4,7,100,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
1,7,3,200,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
2,3,11,100,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
3,11,4,200,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
4,4,7,100,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
5,7,3,200,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
6,3,11,100,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
7,11,4,200,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
8,4,7,100,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
9,7,3,200,0,True,False,False,656628b3668ebdf5919e979c,8,1600,1725,2,7
0,9,4,200,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
1,4,3,200,0,True,True,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
2,3,2,200,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
3,2,7,100,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
4,7,4,200,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
5,4,3,200,0,True,True,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
6,3,2,200,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
7,2,7,100,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
8,7,4,200,0,True,False,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
9,4,3,200,0,True,True,False,656628b3668ebdf5919e979d,0,1900,1875,3,0
0,7,2,200,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
1,2,1,100,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
2,1,2,200,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
3,2,1,100,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
4,1,2,200,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
5,2,1,100,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
6,1,2,200,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
7,2,1,100,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
8,1,2,200,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
9,2,1,100,0,True,False,False,656628b3668ebdf5919e979d,1,1600,1875,3,1
0,1,4,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
1,4,3,0,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
2,3,1,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
3,1,4,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
4,4,3,0,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
5,3,1,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
6,1,4,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
7,4,3,0,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
8,3,1,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
9,1,4,100,0,True,False,False,656628b3668ebdf5919e979d,2,800,1875,3,2
0,7,9,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
1,9,10,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
2,10,7,200,0,True,True,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
3,7,9,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
4,9,10,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
5,10,7,200,0,True,True,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
6,7,9,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
7,9,10,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
8,10,7,200,0,True,True,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
9,7,9,100,0,True,False,False,656628b3668ebdf5919e979d,3,1400,1875,3,3
0,4,0,200,0,True,False,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
1,0,4,200,0,True,True,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
2,4,0,200,0,True,False,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
3,0,4,200,0,True,True,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
4,4,0,200,0,True,False,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
5,0,4,200,0,True,True,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
6,4,0,200,0,True,False,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
7,0,4,200,0,True,True,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
8,4,0,200,0,True,False,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
9,0,4,200,0,True,True,False,656628b3668ebdf5919e979d,5,2100,1875,3,4
0,4,6,100,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
1,6,8,0,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
2,8,2,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
3,2,6,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
4,6,8,0,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
5,8,2,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
6,2,6,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
7,6,8,0,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
8,8,2,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
9,2,6,200,0,True,False,False,656628b3668ebdf5919e979d,6,1400,1875,3,5
0,2,10,100,0,True,False,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
1,10,4,100,0,True,False,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
2,4,11,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
3,11,6,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
4,6,4,200,0,True,False,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
5,4,11,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
6,11,6,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
7,6,4,200,0,True,False,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
8,4,11,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
9,11,6,200,0,True,True,False,656628b3668ebdf5919e979d,7,1900,1875,3,6
0,3,7,200,0,True,False,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
1,7,9,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
2,9,11,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
3,11,3,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
4,3,7,200,0,True,False,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
5,7,9,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
6,9,11,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
7,11,3,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
8,3,7,200,0,True,False,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
9,7,9,200,0,True,True,False,656628b3668ebdf5919e979d,8,2100,1875,3,7
0,2,10,200,0,True,False,False,656628b3668ebdf5919e979e,0,2000,1500,4,0
1,10,4,100,0,True,False,False,656628b3668ebdf5919e979e,0,2000,1500,4,0
2,4,8,200,0,True,False,False,656628b3668ebdf5919e979e,0,2000,1500,4,0
3,8,4,200,0,True,True,False,656628b3668ebdf5919e979e,0,2000,1500,4,0
