session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65b29c7949541353c03f6ea3,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,0.0,False,False,True,False,,2062
65b29c7949541353c03f6ea4,Rep 0 - Gen 0 - w_ai - 1 - AI,0,w_ai,0,1,,0.0,False,False,True,False,,2650
65b29c7949541353c03f6ea5,Rep 0 - Gen 0 - w_ai - 2 - AI,0,w_ai,0,2,,0.0,False,False,True,False,,2212
65b29c7949541353c03f6ea6,Rep 0 - Gen 0 - None - 3 - Human,0,,0,3,2024-01-25T17:38:57.218000,1.269861,False,False,False,False,,1875
65b29c7949541353c03f6ea7,Rep 0 - Gen 0 - None - 4 - Human,0,,0,4,2024-01-25T17:38:58.862000,1.413357,False,False,False,False,,1500
65b29c7949541353c03f6ea8,Rep 0 - Gen 0 - None - 5 - Human,0,,0,5,2024-01-25T17:39:00.569000,1.33595,False,False,False,False,,1775
65b29c7949541353c03f6ea9,Rep 0 - Gen 0 - None - 6 - Human,0,,0,6,2024-01-25T17:39:02.188000,1.384222,False,False,False,False,,1850
65b29c7949541353c03f6eaa,Rep 0 - Gen 0 - None - 7 - Human,0,,0,7,2024-01-25T17:39:03.894000,1.480936,False,False,False,False,,1375
65b29c7949541353c03f6eab,Rep 0 - Gen 0 - wo_ai - 8 - Human,0,wo_ai,0,8,2024-01-25T17:39:05.698000,1.457,False,False,False,False,,1775
65b29c7949541353c03f6eac,Rep 0 - Gen 0 - wo_ai - 9 - Human,0,wo_ai,0,9,2024-01-25T17:39:07.474000,1.455591,False,False,False,False,,1675
65b29c7949541353c03f6ead,Rep 0 - Gen 0 - wo_ai - 10 - Human,0,wo_ai,0,10,2024-01-25T17:39:09.217000,1.500704,False,False,False,False,,1925
65b29c7949541353c03f6eae,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-01-25T17:39:10.986000,3.954568,False,False,False,False,65b29c7949541353c03f6ea8,1850
65b29c7949541353c03f6eaf,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-01-25T17:39:15.378000,4.181337,False,False,False,False,65b29c7949541353c03f6ea9,1700
65b29c7949541353c03f6eb0,Rep 0 - Gen 1 - w_ai - 2 - Human,0,w_ai,1,2,2024-01-25T17:39:19.992000,4.15965,False,False,False,False,65b29c7949541353c03f6ea3,1600
