session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65b99a3d926acf08142b859c,Rep 0 - Gen 0 - w_ai - 0 - AI,0,w_ai,0,0,,PT0S,False,False,True,False,,2062
65b99a3d926acf08142b859d,Rep 0 - Gen 0 - w_ai - 1 - AI,0,w_ai,0,1,,PT0S,False,False,True,False,,2650
65b99a3d926acf08142b859e,Rep 0 - Gen 0 - w_ai - 2 - AI,0,w_ai,0,2,,PT0S,False,False,True,False,,2212
65b99a3d926acf08142b859f,Rep 0 - Gen 0 - None - 3 - Human,0,,0,3,2024-01-31T00:56:26.506000,PT2S,False,False,False,False,,1112
65b99a3d926acf08142b85a0,Rep 0 - Gen 0 - None - 4 - Human,0,,0,4,2024-01-31T00:56:26.533000,PT3S,False,False,False,False,,675
65b99a3d926acf08142b85a1,Rep 0 - Gen 0 - None - 5 - Human,0,,0,5,2024-01-31T00:56:26.516000,PT3S,False,False,False,False,,1362
65b99a3d926acf08142b85a2,Rep 0 - Gen 0 - None - 6 - Human,0,,0,6,2024-01-31T00:56:26.515000,PT3S,False,False,False,False,,1175
65b99a3d926acf08142b85a3,Rep 0 - Gen 0 - None - 7 - Human,0,,0,7,2024-01-31T00:56:26.508000,PT3S,False,False,False,False,,987
65b99a3d926acf08142b85a4,Rep 0 - Gen 0 - wo_ai - 8 - Human,0,wo_ai,0,8,2024-01-31T00:56:26.519000,PT3S,False,False,False,False,,1675
65b99a3d926acf08142b85a5,Rep 0 - Gen 0 - wo_ai - 9 - Human,0,wo_ai,0,9,2024-01-31T00:56:26.513000,PT3S,False,False,False,False,,887
65b99a3d926acf08142b85a6,Rep 0 - Gen 0 - wo_ai - 10 - Human,0,wo_ai,0,10,2024-01-31T00:56:26.531000,PT3S,False,False,False,False,,1312
65b99a3d926acf08142b85a7,Rep 0 - Gen 1 - w_ai - 0 - Human,0,w_ai,1,0,2024-01-31T00:56:31.333000,PT10S,False,False,False,False,65b99a3d926acf08142b859e,2650
65b99a3d926acf08142b85a8,Rep 0 - Gen 1 - w_ai - 1 - Human,0,w_ai,1,1,2024-01-31T00:56:31.290000,PT10S,False,False,False,False,65b99a3d926acf08142b859e,2287
65b99a3d926acf08142b85a9,Rep 0 - Gen 1 - w_ai - 2 - Human,0,w_ai,1,2,2024-01-31T00:56:32.074000,PT10S,False,False,False,False,65b99a3d926acf08142b859d,2650
65b99a3d926acf08142b85aa,Rep 0 - Gen 1 - w_ai - 3 - Human,0,w_ai,1,3,2024-01-31T00:56:31.003000,PT10S,False,False,False,False,65b99a3d926acf08142b859e,2437
65b99a3d926acf08142b85ab,Rep 0 - Gen 1 - w_ai - 4 - Human,0,w_ai,1,4,2024-01-31T00:56:32.445000,PT11S,False,False,False,False,65b99a3d926acf08142b859c,2137
65b99a3d926acf08142b85ac,Rep 0 - Gen 1 - w_ai - 5 - Human,0,w_ai,1,5,2024-01-31T00:56:30.117000,PT12S,False,False,False,False,65b99a3d926acf08142b859d,2075
65b99a3d926acf08142b85ad,Rep 0 - Gen 1 - w_ai - 6 - Human,0,w_ai,1,6,2024-01-31T00:56:30.084000,PT10S,False,False,False,False,65b99a3d926acf08142b859d,2387
65b99a3d926acf08142b85ae,Rep 0 - Gen 1 - w_ai - 7 - Human,0,w_ai,1,7,2024-01-31T00:56:30.324000,PT9S,False,False,False,False,65b99a3d926acf08142b859d,2650
65b99a3d926acf08142b85af,Rep 0 - Gen 1 - wo_ai - 8 - Human,0,wo_ai,1,8,2024-01-31T00:57:00.967000,PT11S,False,False,False,False,65b99a3d926acf08142b85a4,1750
65b99a3d926acf08142b85b0,Rep 0 - Gen 1 - wo_ai - 9 - Human,0,wo_ai,1,9,2024-01-31T00:56:32.322000,PT11S,False,False,False,False,65b99a3d926acf08142b85a4,1162
65b99a3d926acf08142b85b1,Rep 0 - Gen 1 - wo_ai - 10 - Human,0,wo_ai,1,10,2024-01-31T00:56:30.904000,PT10S,False,False,False,False,65b99a3d926acf08142b85a1,1775
65b99a3d926acf08142b85b2,Rep 0 - Gen 1 - wo_ai - 11 - Human,0,wo_ai,1,11,2024-01-31T00:56:30.324000,PT10S,False,False,False,False,65b99a3d926acf08142b85a1,1750
65b99a3d926acf08142b85b3,Rep 0 - Gen 1 - wo_ai - 12 - Human,0,wo_ai,1,12,2024-01-31T00:56:30.494000,PT11S,False,False,False,False,65b99a3d926acf08142b85a4,1400
65b99a3e926acf08142b85b4,Rep 0 - Gen 1 - wo_ai - 13 - Human,0,wo_ai,1,13,2024-01-31T00:56:30.929000,PT9S,False,False,False,False,65b99a3d926acf08142b85a6,2650
65b99a3e926acf08142b85b5,Rep 0 - Gen 1 - wo_ai - 14 - Human,0,wo_ai,1,14,2024-01-31T00:56:31.177000,PT10S,False,False,False,False,65b99a3d926acf08142b85a6,1675
65b99a3e926acf08142b85b6,Rep 0 - Gen 1 - wo_ai - 15 - Human,0,wo_ai,1,15,2024-01-31T00:56:34.604000,PT11S,False,False,False,False,65b99a3d926acf08142b85a4,1400
65b99a42926acf08142b85b7,Rep 0 - Gen 2 - w_ai - 0 - Human,0,w_ai,2,0,2024-01-31T00:56:45.937000,PT11S,False,False,False,False,65b99a3d926acf08142b85a7,2600
65b99a42926acf08142b85b8,Rep 0 - Gen 2 - w_ai - 1 - Human,0,w_ai,2,1,2024-01-31T00:56:46.913000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2650
65b99a42926acf08142b85b9,Rep 0 - Gen 2 - w_ai - 2 - Human,0,w_ai,2,2,2024-01-31T00:56:43.402000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2262
65b99a42926acf08142b85ba,Rep 0 - Gen 2 - w_ai - 3 - Human,0,w_ai,2,3,2024-01-31T00:57:46.673000,PT10S,False,False,False,False,65b99a3d926acf08142b85a7,2075
65b99a42926acf08142b85bb,Rep 0 - Gen 2 - w_ai - 4 - Human,0,w_ai,2,4,2024-01-31T00:56:46.849000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2487
65b99a42926acf08142b85bc,Rep 0 - Gen 2 - w_ai - 5 - Human,0,w_ai,2,5,2024-01-31T00:57:46.070000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2250
65b99a42926acf08142b85bd,Rep 0 - Gen 2 - w_ai - 6 - Human,0,w_ai,2,6,2024-01-31T00:56:45.329000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2650
65b99a42926acf08142b85be,Rep 0 - Gen 2 - w_ai - 7 - Human,0,w_ai,2,7,2024-01-31T00:56:43.043000,PT10S,False,False,False,False,65b99a3d926acf08142b85a9,2650
65b99a42926acf08142b85bf,Rep 0 - Gen 2 - wo_ai - 8 - Human,0,wo_ai,2,8,2024-01-31T00:57:16.551000,PT11S,False,False,False,False,65b99a3d926acf08142b85b1,1537
65b99a42926acf08142b85c0,Rep 0 - Gen 2 - wo_ai - 9 - Human,0,wo_ai,2,9,2024-01-31T00:57:13.682000,PT11S,False,False,False,False,65b99a3e926acf08142b85b4,2337
65b99a42926acf08142b85c1,Rep 0 - Gen 2 - wo_ai - 10 - Human,0,wo_ai,2,10,2024-01-31T00:57:44.872000,PT13S,False,False,False,False,65b99a3e926acf08142b85b4,2062
65b99a42926acf08142b85c2,Rep 0 - Gen 2 - wo_ai - 11 - Human,0,wo_ai,2,11,2024-01-31T00:57:17.043000,PT9S,False,False,False,False,65b99a3e926acf08142b85b4,2650
65b99a42926acf08142b85c3,Rep 0 - Gen 2 - wo_ai - 12 - Human,0,wo_ai,2,12,2024-01-31T00:58:47.041000,PT10S,False,False,False,False,65b99a3e926acf08142b85b4,2375
65b99a42926acf08142b85c4,Rep 0 - Gen 2 - wo_ai - 13 - Human,0,wo_ai,2,13,2024-01-31T00:56:46.497000,PT10S,False,False,False,False,65b99a3d926acf08142b85b2,1575
65b99a42926acf08142b85c5,Rep 0 - Gen 2 - wo_ai - 14 - Human,0,wo_ai,2,14,2024-01-31T00:57:13.995000,PT10S,False,False,False,False,65b99a3e926acf08142b85b4,1825
65b99a43926acf08142b85c6,Rep 0 - Gen 2 - wo_ai - 15 - Human,0,wo_ai,2,15,2024-01-31T00:56:46.491000,PT11S,False,False,False,False,65b99a3e926acf08142b85b4,2650
65b99a45926acf08142b85c7,Rep 0 - Gen 3 - w_ai - 0 - Human,0,w_ai,3,0,2024-01-31T00:57:58.913000,PT12S,False,False,False,False,65b99a42926acf08142b85be,2650
65b99a45926acf08142b85c8,Rep 0 - Gen 3 - w_ai - 1 - Human,0,w_ai,3,1,2024-01-31T00:58:00.559000,PT10S,False,False,False,False,65b99a42926acf08142b85b8,2375
65b99a45926acf08142b85c9,Rep 0 - Gen 3 - w_ai - 2 - Human,0,w_ai,3,2,2024-01-31T00:58:01.091000,PT9S,False,False,False,False,65b99a42926acf08142b85b8,1825
65b99a45926acf08142b85ca,Rep 0 - Gen 3 - w_ai - 3 - Human,0,w_ai,3,3,2024-01-31T00:57:58.236000,PT12S,False,False,False,False,65b99a42926acf08142b85b8,2200
65b99a45926acf08142b85cb,Rep 0 - Gen 3 - w_ai - 4 - Human,0,w_ai,3,4,2024-01-31T00:57:59.675000,PT11S,False,False,False,False,65b99a42926acf08142b85b7,2650
65b99a45926acf08142b85cc,Rep 0 - Gen 3 - w_ai - 5 - Human,0,w_ai,3,5,2024-01-31T00:57:59.794000,PT11S,False,False,False,False,65b99a42926acf08142b85b7,1112
65b99a45926acf08142b85cd,Rep 0 - Gen 3 - w_ai - 6 - Human,0,w_ai,3,6,2024-01-31T00:58:32.758000,PT10S,False,False,False,False,65b99a42926acf08142b85bd,2362
65b99a45926acf08142b85ce,Rep 0 - Gen 3 - w_ai - 7 - Human,0,w_ai,3,7,2024-01-31T00:57:59.219000,PT11S,False,False,False,False,65b99a42926acf08142b85be,2650
65b99a46926acf08142b85cf,Rep 0 - Gen 3 - wo_ai - 8 - Human,0,wo_ai,3,8,2024-01-31T00:58:59.644000,PT11S,False,False,False,False,65b99a42926acf08142b85c2,2187
65b99a46926acf08142b85d0,Rep 0 - Gen 3 - wo_ai - 9 - Human,0,wo_ai,3,9,2024-01-31T00:59:00.449000,PT12S,False,False,False,False,65b99a43926acf08142b85c6,2600
65b99a46926acf08142b85d1,Rep 0 - Gen 3 - wo_ai - 10 - Human,0,wo_ai,3,10,2024-01-31T00:58:59.195000,PT10S,False,False,False,False,65b99a43926acf08142b85c6,2650
65b99a46926acf08142b85d2,Rep 0 - Gen 3 - wo_ai - 11 - Human,0,wo_ai,3,11,2024-01-31T00:59:00.547000,PT10S,False,False,False,False,65b99a42926acf08142b85c3,2262
65b99a46926acf08142b85d3,Rep 0 - Gen 3 - wo_ai - 12 - Human,0,wo_ai,3,12,2024-01-31T00:58:58.751000,PT10S,False,False,False,False,65b99a42926acf08142b85c2,2237
65b99a46926acf08142b85d4,Rep 0 - Gen 3 - wo_ai - 13 - Human,0,wo_ai,3,13,2024-01-31T00:57:58.832000,PT11S,False,False,False,False,65b99a42926acf08142b85c2,2487
65b99a46926acf08142b85d5,Rep 0 - Gen 3 - wo_ai - 14 - Human,0,wo_ai,3,14,2024-01-31T00:59:00.303000,PT11S,False,False,False,False,65b99a43926acf08142b85c6,2412
65b99a46926acf08142b85d6,Rep 0 - Gen 3 - wo_ai - 15 - Human,0,wo_ai,3,15,2024-01-31T00:59:00.535000,PT9S,False,False,False,False,65b99a43926acf08142b85c6,2650
65b99a49926acf08142b85d7,Rep 0 - Gen 4 - w_ai - 0 - Human,0,w_ai,4,0,2024-01-31T00:58:47.767000,PT11S,False,False,False,False,65b99a45926acf08142b85ce,2650
65b99a49926acf08142b85d8,Rep 0 - Gen 4 - w_ai - 1 - Human,0,w_ai,4,1,2024-01-31T00:59:43.409000,PT10S,False,False,False,False,65b99a45926acf08142b85cb,2437
